,Date,Close,Open,High,Low,Volume,Change,interpolated_bvps,interpolated_equity,interpolated_total_debt,interpolated_net_debt,interpolated_working_capital,interpolated_net_income,pbv,adx,macd,rsi,%k
468,2015-12-01 00:00:00+07:00,2102.73486328125,2113.463102379624,2138.495660275829,2092.0066241828763,114946900,0.0034128237545767,730.7853524942543,73663.02003948195,34293.41064085133,7971.873267819314,11406.447207968567,6091236.011571614,2.8773631766213903,25.05713479199417,40.23233388742983,61.50527830167997,84.12695853275494
469,2015-12-02 00:00:00+07:00,2124.191650390625,2099.159088854035,2131.3438108296505,2099.159088854035,79848900,0.0102042285425811,731.2092045617757,73705.73769167354,34301.11121549626,7951.720755192389,11416.014327705769,6084915.310005646,2.905039538805702,25.680833544895926,42.477907582028365,63.59371197556447,93.10360492412825
470,2015-12-03 00:00:00+07:00,2170.6806640625,2113.4633813195014,2213.5936261197485,2113.4633813195014,126393400,0.021885508147688,731.6347889993647,73748.62999423548,34309.12499857606,7930.2352880381095,11426.895850408539,6078699.547420704,2.9668909908333854,27.306573534427788,47.461706780031136,67.68444757892286,83.99999510522058
471,2015-12-04 00:00:00+07:00,2145.64794921875,2149.2240291341145,2159.9522688802085,2138.495789388021,94131500,-0.0115321959872717,732.0622547906323,73791.71196837362,34317.43735819371,7907.36518192462,11439.132882795715,6072596.712495495,2.9309637741566106,28.81618923899309,48.82860688460573,63.54404857920446,73.23938931060819
472,2015-12-07 00:00:00+07:00,2167.1044921875,2145.648012066832,2188.5609723081684,2145.648012066832,78108300,0.0100000295838664,733.3574301226164,73922.24613230403,34344.01957730375,7829.930185510415,11484.3881052521,6055045.660465358,2.9550453887474255,30.53525990788353,51.054721711798265,65.4925581910491,77.9660749065214
473,2015-12-08 00:00:00+07:00,2156.3759765625,2156.3759765625,2195.712851756841,2145.6477378731342,129096000,-0.0049506222075016,733.7939111647078,73966.23700480568,34353.37992410276,7801.0046792416015,11502.458243565316,6049474.422966174,2.938667034099277,32.20646173586966,51.36117257541855,63.66037916462265,72.88120260087742
474,2015-12-09 00:00:00+07:00,2156.3759765625,2156.3759765625,2156.3759765625,2156.3759765625,0,0.0,734.2330184785324,74010.4926549129,34362.96568795457,7770.436111854333,11522.089425157144,6044056.056520267,2.936909567252795,33.75829200471392,51.01595689790838,63.66037916462265,72.88120260087742
475,2015-12-10 00:00:00+07:00,2152.7998046875,2109.886851770141,2159.95196350706,2109.886851770141,144523200,-0.0016584176015078,734.674901047701,74055.02810383154,34372.76223696218,7738.172798916761,11543.322756746427,6038798.549806348,2.930275420621349,33.45471812077228,49.87883168022472,62.97926229951166,71.18624516566274
476,2015-12-11 00:00:00+07:00,2109.886962890625,2159.952077264301,2163.5281568624205,2109.886962890625,77701000,-0.0199335032005468,735.119707855825,74099.85837276743,34382.75493922859,7704.163055997036,11566.199345052002,6033709.891503125,2.8701270559657277,33.2435500883662,44.996255236075285,55.32927106944891,40.81616586822951
477,2015-12-14 00:00:00+07:00,2095.5830078125,2074.12652650384,2113.46340890305,2074.12652650384,83862900,-0.0067794888208266,736.4731635500364,74236.26831173744,34413.76364661047,7591.1384030264435,11645.099717454901,6019536.893844728,2.845430236332196,31.77974110701761,39.517040748118234,53.01754420206365,29.78726456553853
478,2015-12-15 00:00:00+07:00,2102.73486328125,2095.582703882334,2113.463102379624,2081.2783850845026,54346400,0.0034128237545767,736.9311571500898,74282.4280728011,34424.394642941945,7549.6260958596085,11674.960399814057,6015203.515971381,2.8533667532976743,30.420489910051067,35.34439062260344,54.05126302648693,24.39022550781741
479,2015-12-16 00:00:00+07:00,2174.2568359375,2206.4415588378906,2206.4415588378906,2117.03955078125,96852000,0.0340137855253144,737.392819907153,74328.95775991137,34435.14863304717,7506.108936551376,11706.669872483715,6011078.929902278,2.9485733753296732,30.88539064700106,37.37789172621615,62.85345073402707,71.79493207316867
480,2015-12-17 00:00:00+07:00,2235.0498046875,2217.16940625,2235.0498046875,2174.25645,85716700,0.0279603438495283,737.8583008048369,74375.8723942741,34446.01098502913,7460.535240669891,11740.26924218271,6007171.124316123,3.029104371733116,31.674617705968615,43.3947132692042,68.39543638427459,100.0
481,2015-12-18 00:00:00+07:00,2188.56103515625,2202.865355647468,2210.017515893076,2181.4088749106413,89447600,-0.0207998808052288,738.3277488267522,74423.18699709517,34456.9670669908,7412.853323783307,11775.799615629885,6003488.087891629,2.9642134385901207,32.40747140358135,43.905714763135165,60.9115688953432,71.11122141186256
482,2015-12-21 00:00:00+07:00,2224.32177734375,2188.560977064912,2227.8978573716336,2174.256656953376,80764000,0.016339842304168,739.761385473997,74567.68082836703,34490.2513737841,7256.641402774461,11894.38782564889,5993867.480375193,3.006809791671582,33.31251023976828,46.658430811649396,64.16025006266315,93.33345214885182
483,2015-12-22 00:00:00+07:00,2242.201904296875,2217.1693471516146,2242.201904296875,2217.1693471516146,68929200,0.008038462391209,740.2481918289479,74616.7455170801,34501.43605669458,7200.009757548985,11938.053281277189,5991163.407384427,3.028986668318657,34.32943008058484,49.709732078835714,65.69543102481144,100.0
484,2015-12-23 00:00:00+07:00,2224.32177734375,2199.289217148563,2249.3543375389368,2159.952336841841,92014400,-0.0079743607918895,740.739710226185,74666.28528028082,34512.64131009974,7141.011469159162,11983.855274247871,5988724.046948865,3.0028385769470263,33.54015119886996,50.107525142862414,62.798561185896354,85.71427671936566
485,2015-12-28 00:00:00+07:00,2231.47412109375,2210.017639160156,2267.2349243164062,2210.017639160156,47634200,0.0032155166679801,743.2731972730458,74921.63595580468,34568.464018150335,6808.711424630117,12246.352034396463,5980777.536853941,3.0022260042211704,33.08509618291306,50.41871778399036,63.49205668621329,81.48148727464137
486,2015-12-29 00:00:00+07:00,2213.59375,2217.169830371567,2231.4741518578357,2199.289428513732,38486500,-0.0080128068368482,743.7961165798295,74974.34161125457,34579.48542468635,6734.427904185375,12305.836492517104,5980094.214002495,2.976075971166248,32.37013427569988,48.661603010626095,60.45782152299825,72.2222467153028
487,2015-12-30 00:00:00+07:00,2220.74609375,2217.170013083736,2242.2025777475847,2217.170013083736,40956100,0.0032311004446954,744.3247908141757,75027.62748963317,34590.42497843797,6657.415949553343,12367.745235012013,5979731.524457217,2.9835713134327406,31.89595978383145,47.30095529063283,61.25544342509079,75.92604408041903
488,2016-01-04 00:00:00+07:00,2245.778076171875,2202.8651193023484,2270.8106343457653,2202.8651193023484,53937600,0.011271879523879,747.0579433287959,75303.10884397008,34643.44515529284,6230.294716256052,12714.533239156384,5982951.277517388,3.006163171446878,31.894298446334023,47.692731825253304,63.99295233882697,87.27270929585785
489,2016-01-05 00:00:00+07:00,2285.115234375,2235.050111869132,2306.571715448944,2235.050111869132,111298000,0.0175160487229346,747.6218680478091,75359.94878018448,34653.671718854406,6136.750423732124,12791.08529059129,5984603.542849098,3.05651203106444,32.367898087175284,50.594179259461725,67.83862152629192,90.76922986820293
490,2016-01-06 00:00:00+07:00,2324.4521484375,2324.4521484375,2421.0063146033654,2302.995667067308,126669200,0.01721441154072,748.1910288046091,75417.31664448668,34663.76939858183,6040.715024030841,12869.85274311801,5986582.671072815,3.1067629241041503,33.83126905389157,55.428808664360076,71.15618402427992,72.16494893090673
491,2016-01-07 00:00:00+07:00,2295.84375,2288.691588785047,2324.452394859813,2256.506863317757,106056300,-0.0123075875993965,748.7651841390442,75475.18809726204,34673.737410635404,5942.28661222858,12950.7525458768,5988884.22807596,3.066173212420179,34.20958413235656,56.302804947663844,65.83714258275481,63.15799976156629
492,2016-01-08 00:00:00+07:00,2249.354248046875,2267.2346474749106,2281.538967017339,2238.626008390054,121217800,-0.0202494189568105,749.3440925909622,75533.53879889597,34683.57497117547,5841.563283401709,13033.701648007915,5991503.779745961,3.0017641698747735,34.213978363671785,52.63736820530039,58.22082397701663,43.529330510310984
493,2016-01-11 00:00:00+07:00,2188.56103515625,2210.017515893076,2235.050076752706,2188.56103515625,89758100,-0.0270269624908624,751.1069220500921,75711.22300080268,34712.297105317644,5526.604745537161,13294.014242037772,6001226.061631383,2.9137809423759946,33.26375211875532,44.31613020556051,50.06458994220304,10.958920664500841
494,2016-01-12 00:00:00+07:00,2249.354248046875,2206.44128941959,2292.2672066741607,2202.8652095339826,116904200,0.0277777096064788,751.7024283704203,75771.24730172449,34721.605021406765,5417.682699375574,13384.33003306075,6005073.250843087,2.99234665627347,32.971568299528684,42.141215647688114,56.610639174399786,34.2465232560845
495,2016-01-13 00:00:00+07:00,2281.539306640625,2285.115387058557,2324.452271655809,2267.234984968897,74269100,0.014308577060148,752.3014805074708,75831.62915343168,34730.77856678394,5306.956211571237,13476.279869157332,6009216.2641587835,3.0327460011132703,32.99479195701303,42.524450048313156,59.628048839918094,46.57541357590617
496,2016-01-14 00:00:00+07:00,2242.201904296875,2217.1693471516146,2299.419177771755,2217.1693471516146,106684400,-0.0172416062389347,752.9038370010918,75892.34421630965,34739.81695760949,5194.523377200524,13569.780699467776,6013650.667465899,2.978072091155545,32.19342913770026,39.20206940544631,54.62770322501428,31.506728286733853
497,2016-01-15 00:00:00+07:00,2206.44140625,2242.202206999594,2256.5065272994325,2206.44140625,88290900,-0.0159488304680969,753.509256391131,75953.36815074376,34748.71941004372,5080.482291339806,13664.749473132331,6018372.026651864,2.928220705366733,31.283475697302116,33.29962809569497,50.48314370915677,17.808221045621217
498,2016-01-18 00:00:00+07:00,2206.44140625,2188.5610058752027,2238.626126924635,2177.832765650324,37695300,0.0,755.341477338236,76138.04978723664,34774.60329860171,4729.69047558134,13957.632945653264,6034213.49835711,2.9211177625586324,29.982993879497783,28.29572532485645,50.48314370915678,11.764700857822612
499,2016-01-19 00:00:00+07:00,2224.32177734375,2199.289217148563,2242.202177483169,2199.289217148563,57336800,0.0081037144440372,755.9567337124266,76200.065811749,34782.95415907385,4610.197334524321,14057.642984136844,6040038.339932734,2.9423929679418714,28.820377617066523,25.479184662021453,52.569854362883596,19.11762685274767
500,2016-01-20 00:00:00+07:00,2210.017822265625,2213.5939028841776,2238.626467214048,2210.017822265625,65971300,-0.006430704057219,756.573845682275,76262.26900974438,34791.16516195627,4489.586417359158,14158.70571167582,6046127.966824342,2.921086731821453,27.74080537338035,21.841075935197296,50.728139486721666,13.23542661357314
501,2016-01-21 00:00:00+07:00,2213.59375,2224.321991114701,2256.5067144588047,2210.017669628433,75613700,0.0016180537995431,757.1925717876289,76324.63504160811,34799.23552340926,4367.955819162222,14260.738077410446,6052477.944919359,2.9234224323859985,26.983227530019853,19.02706389230616,51.188528343403725,14.70595157394436
502,2016-01-22 00:00:00+07:00,2277.962890625,2256.506411278454,2277.962890625,2227.8977721497254,83961900,0.0290790216700782,757.8126705683363,76387.1395677256,34807.16445959316,4245.403635009883,14363.657030480981,6059083.840105213,3.005970972900991,26.569848136376333,21.740381186139984,58.674054046361114,41.17640483752284
503,2016-01-25 00:00:00+07:00,2292.26708984375,2310.147488360472,2324.4518071738494,2277.962771030373,85792900,0.0062793820204969,759.6787883610581,76575.24071545413,34830.09487813341,3873.1985175841833,14676.902905110579,6080392.687082073,3.017416209275923,26.777664384773274,24.7595216681475,60.13704102029321,47.058705474387025
504,2016-01-26 00:00:00+07:00,2306.571533203125,2292.267213617369,2310.147613099564,2281.538973928052,88825300,0.0062403039430933,760.3019632416581,76638.05582244025,34837.450274844065,3747.940940373961,14782.537698927295,6087977.909505547,3.0337571711228017,26.97063661542758,27.983880528381178,61.60100246196109,87.80459222745684
505,2016-01-27 00:00:00+07:00,2338.75634765625,2313.7237873602357,2338.75634765625,2299.419467191084,58542700,0.0139535297257527,760.9253034968514,76700.88772560697,34844.6603270872,3622.252252590198,14888.643825781199,6095796.878456995,3.0735688994812453,27.557151068679666,32.75863257720812,64.73878013827519,100.0
506,2016-01-28 00:00:00+07:00,2331.604248046875,2338.7564083169573,2345.90856858704,2295.8434466964627,76642400,-0.0030580781176895,761.5485676664853,76763.71208533965,34851.72425102314,3496.2305493092654,14995.138234812544,6103845.159823843,3.061661917625698,28.20130688342019,35.55567956882078,63.49706167411486,91.48936355487716
507,2016-01-29 00:00:00+07:00,2388.821533203125,2353.0607318078687,2388.821533203125,2310.147770133561,123511400,0.02453987858539,762.171514290408,76826.50456202366,34858.641262812176,3369.9739256075345,15101.937875161586,6112118.319493518,3.1342309288837042,29.341104742159015,41.90624705825985,68.67368243779502,100.0
508,2016-02-01 00:00:00+07:00,2381.669189453125,2353.0605505407752,2413.8539082295188,2353.0605505407752,132389600,-0.0029940887800059,764.0360342863879,77014.44729763738,34878.50298690115,2990.7754827412828,15423.337675517449,6138242.727193779,3.117221024369108,30.692825225436792,45.83364149234194,67.38720613426406,86.36362894243915
509,2016-02-02 00:00:00+07:00,2313.724365234375,2345.9090936534003,2374.5177411369787,2313.724365234375,85894700,-0.0285282374729596,764.6552961259448,77076.86884598043,34884.8245117058,2864.5601281200843,15530.527732539835,6147371.058949035,3.025839717525851,30.76588336201439,42.968239285157324,56.54959345204608,57.576028189277096
510,2016-02-03 00:00:00+07:00,2342.33251953125,2288.6913167938933,2342.33251953125,2274.3869960639317,65149900,0.0123645472756981,765.27303311903,77139.13681320167,34890.99520516515,2738.6003284599487,15637.607766581197,6156702.098444254,3.060780163629424,29.806562740409348,42.515731468051854,59.50283481195289,69.6970415799634
511,2016-02-04 00:00:00+07:00,2395.9736328125,2367.364992420709,2471.0713138409515,2363.788912371735,121904700,0.0229007251677419,765.8890038054913,77201.22685968645,34897.01428343951,2612.9941788372475,15744.494726781793,6166231.411566861,3.1283562251286647,30.4384527843229,45.955755958931604,64.39012546567703,74.39024252035506
512,2016-02-05 00:00:00+07:00,2503.256103515625,2410.2780196707586,2510.408263811384,2410.2780196707586,110951000,0.0447761482989244,766.5029667251765,77263.11464582015,34902.88096268918,2487.8397743283535,15851.105562281873,6175954.564204287,3.265813978790701,31.34828661451054,56.68536533455517,71.7366622851498,97.70114997057368
513,2016-02-09 00:00:00+07:00,2413.853759765625,2453.1906358506944,2453.1906358506944,2403.125520833333,71371200,-0.0357144215585618,768.9339115331165,77508.15639455171,34924.80801264747,1993.7015089582837,16273.126640082188,6216696.887650703,3.1392213603283965,32.056491187262864,57.313956479735225,60.529751210624816,67.85701486147295
514,2016-02-10 00:00:00+07:00,2421.00634765625,2374.5173040528066,2424.5824279334383,2374.5173040528066,83792500,0.0029631405223651,769.5342137166409,77568.66778471063,34929.9009391785,1872.2772561640031,16377.111089183543,6227322.726173622,3.146067198186612,32.17681927767106,57.723868730285176,61.05396327395315,70.23811068442296
515,2016-02-11 00:00:00+07:00,2453.191162109375,2421.006438408232,2467.495483754328,2406.7021167632797,109097100,0.013293981853572,770.1310593724764,77628.83087683069,34934.83676364677,1751.8933189417614,16480.32110842592,6238115.799535921,3.185420367422009,32.658255973201584,59.95465277207313,63.40892985286589,79.7469108614438
516,2016-02-12 00:00:00+07:00,2349.484619140625,2435.310541301013,2438.886621391029,2331.6042186905443,153723600,-0.0422741385060175,770.7242070404715,77688.6213312973,34939.61470221255,1632.6477923679304,16582.673646949574,6249071.673625026,3.048411607781837,31.894959895155246,52.746287522154034,52.41156909555115,31.81815935208401
517,2016-02-15 00:00:00+07:00,2378.093017578125,2367.364778401081,2388.821256755169,2345.9083000469923,104800500,0.0121764570001585,772.479047515892,77865.51347262993,34952.99336409833,1282.722627300621,16883.755869610755,6282871.759127457,3.078521061801616,31.186184965540793,48.77976205900222,54.74337441601479,43.93926975477516
518,2016-02-16 00:00:00+07:00,2385.245361328125,2367.364961318169,2388.821441330116,2363.788881316178,43892400,0.0030075962954905,773.0549886310035,77923.56998033631,34957.13192065743,1169.0116940841524,16981.847976662084,6294434.494998061,3.0854795537276534,30.528038768196268,45.68674802594569,55.33265289383785,46.96965079554356
519,2016-02-17 00:00:00+07:00,2385.245361328125,2374.5171213221515,2399.5496813360896,2367.364961318169,81659100,0.0,773.626024457514,77981.1321523161,34961.10867211565,1056.9296468979544,17078.667348695955,6306137.861032609,3.0832020716995903,30.03727785412238,42.742799731944615,55.33265289383785,46.96965079554356
520,2016-02-18 00:00:00+07:00,2370.941162109375,2385.245482846083,2399.549803582792,2356.636841372667,94576000,-0.005996950859087,774.1919135352712,78038.17564895462,34964.922834633304,946.5745808183992,17174.130934852652,6317977.423118527,3.0624721346968165,29.379389291204383,38.80811438179353,53.71053495774826,40.90909559419798
521,2016-02-19 00:00:00+07:00,2285.115234375,2370.9411586707747,2370.9411586707747,2260.082673122066,179256500,-0.0361990964204348,774.7524144041231,78094.67613063726,34968.57362437071,838.044590921859,17268.15568427241,6329948.7471432425,2.9494780421336615,27.319877422933516,28.436613226861482,45.15666847436186,10.000000872464646
522,2016-02-22 00:00:00+07:00,2274.386962890625,2277.963043020956,2295.843443672612,2245.778321847976,105477300,-0.0046948492237894,776.3991731557259,78260.67608980363,34978.53791850456,524.3860290940443,17540.76640351265,6366608.94972444,2.9294041538532665,25.604456760691036,19.130912736615755,44.20888638769155,10.810810307552066
523,2016-02-23 00:00:00+07:00,2302.99560546875,2281.539124672457,2324.4520862650425,2267.2348041415958,67743800,0.0125786170273174,776.9357065874357,78314.76111551645,34981.527378724124,424.13729469328246,17628.205297387238,6379062.980378616,2.9642035833110123,23.959613482108765,13.904276572579874,47.380536001284874,21.62162119533923
524,2016-02-24 00:00:00+07:00,2310.147705078125,2285.1151448063806,2317.2998651557664,2270.8108246510983,69789500,0.0031055637242169,777.4656445094794,78368.18142820027,34984.349546965,326.2041118573952,17713.790100226175,6391626.602408723,2.9713823644717436,22.432259009139518,10.221418275321412,48.173751032720965,24.32430085294349
525,2016-02-25 00:00:00+07:00,2360.212890625,2320.876009114583,2367.365050899621,2295.843448153409,95590800,0.0216718547635819,777.9887454617053,78420.91268824041,34987.003639387534,230.68457566275356,17797.437761169713,6404295.38170219,3.033736547466773,21.789122371918815,11.21330856154691,53.46229847363712,43.243242970913556
526,2016-02-26 00:00:00+07:00,2367.36474609375,2388.8212241550227,2388.8212241550227,2353.060427386235,53507400,0.0030301738869225,778.5047679839612,78472.93055602229,34989.48887215202,137.67678118573167,17879.065229358108,6417064.8841464445,3.040912327646171,21.520848801503146,12.433161973486676,54.18157252007912,54.83852634607032
527,2016-02-29 00:00:00+07:00,2324.4521484375,2388.821592548077,2388.821592548077,2320.8760682091347,102104500,-0.0181267367975541,780.0079503693879,78624.46040967188,34995.923574100416,-125.29520117590482,18110.995968795003,6455933.3892582,2.9800364821111254,20.58044560867637,9.823971962131964,49.261743627714935,35.48386868796117
528,2016-03-01 00:00:00+07:00,2356.636962890625,2324.452239573454,2356.636962890625,2324.452239573454,63318600,0.0138461935965252,780.4932445702427,78673.38131227432,34997.72552983591,-207.27507801873298,18183.712157365393,6469061.443179873,3.019420064536552,19.70721407248008,10.235230263318499,52.72868847818691,50.00002710185928
529,2016-03-02 00:00:00+07:00,2388.821533203125,2388.821533203125,2410.278014040279,2378.0932927845483,110289200,0.0136569912206685,780.970253040367,78721.46712454534,34999.35470671494,-286.2527377620827,18253.992898881916,6482268.049689471,3.058786840988233,19.816293829155157,13.008230492728671,55.968753765769584,74.07408780131577
530,2016-03-03 00:00:00+07:00,2453.191162109375,2413.8542775857554,2453.191162109375,2399.549955940802,107648600,0.0269461858123565,781.4387343196088,78768.69350687027,35000.810320897835,-362.1300853295829,18321.75514248483,6495548.774674417,3.139326289277617,20.56714840799991,20.167466249115478,61.63288408761746,100.0
531,2016-03-04 00:00:00+07:00,2442.462646484375,2456.7669665223507,2456.7669665223507,2381.6692863229778,87747700,-0.0043732896933214,781.898446947816,78815.03611963453,35002.09158854491,-434.8090256448586,18386.915837314402,6508899.18402214,3.1237594293973387,20.824213578243768,24.69088941296195,60.24192481106663,93.22033654462686
532,2016-03-07 00:00:00+07:00,2428.158447265625,2431.734527453056,2446.03884820278,2403.1258859536083,63623500,-0.0058564659072019,783.2225583247077,78948.5179444169,35004.881473874295,-632.6744523136349,18565.95812056555,6549324.177116241,3.1002151578210304,21.062916950613072,26.812428541967165,58.351065103504716,86.44073035263197
533,2016-03-08 00:00:00+07:00,2424.58203125,2417.429871865782,2442.462429710546,2381.6690749446902,109167700,-0.0014728923557901,783.644781747255,78991.08208279211,35005.457516981216,-691.5788128563017,18619.882111704264,6562908.982789344,3.093980956325679,20.766519951890235,27.883750188323575,57.862048687277735,84.74565523560632
534,2016-03-10 00:00:00+07:00,2370.941162109375,2392.3976432144373,2395.9737233986143,2335.180360267605,163244500,-0.0221237592497418,784.4590592768118,79073.1696170264,35006.07402215262,-798.2227909630165,18718.596633905738,6590216.701422714,3.0223899310884774,19.53771570643111,24.12629752751809,50.963379375357334,59.3220741592832
535,2016-03-11 00:00:00+07:00,2370.941162109375,2370.941162109375,2370.941162109375,2370.941162109375,0,0.0,784.8506304635172,79112.64433365624,35006.11291653774,-845.7662183743196,18763.221063249002,6603930.746157835,3.020882025295876,18.396683192790498,20.907480798652614,50.963379375357334,59.3220741592832
536,2016-03-14 00:00:00+07:00,2370.941162109375,2370.941162109375,2370.941162109375,2370.941162109375,0,0.0,785.9601761895158,79224.50020622087,35005.14276081458,-964.1051131235527,18877.166413932006,6645260.412686072,3.016617424058491,17.337153001552785,18.147353950696925,50.963379375357334,54.71702357272824
537,2016-03-15 00:00:00+07:00,2417.429931640625,2460.3428890070263,2467.4950485680934,2395.973452957424,95058500,0.0196077280508681,786.3074972863024,79259.51493925203,35004.45448314841,-995.1272986238309,18908.228715511585,6659084.698594533,3.0744078366079917,18.12056896739445,19.48655978512579,56.56847350539872,74.54543331924938
538,2016-03-16 00:00:00+07:00,2460.343017578125,2424.582217904024,2460.343017578125,2410.277898034384,45874600,0.017751532474977,786.6431522102293,79293.35382734696,35003.5824528702,-1021.7739359554225,18935.692858000883,6672925.459514896,3.127648172701059,18.848026649961714,23.736992182781705,61.00000011552162,95.83340267571631
539,2016-03-17 00:00:00+07:00,2471.0712890625,2474.647369075615,2481.799529101845,2460.343049023155,81984200,0.0043604779527595,786.9668995011442,79325.992530891,35002.52588614027,-1043.946930041955,18959.475790540157,6686778.261334589,3.1399939319289083,19.861120768827895,27.65241253089198,62.042720905895706,93.33332754600788
540,2016-03-18 00:00:00+07:00,2474.647216796875,2471.071137003816,2503.255855141347,2453.1907380385205,141609900,0.0014471163783105,787.2784976988947,79357.40671026958,35001.28399911895,-1061.5481858070598,18979.494462269657,6700638.669941038,3.143293286975224,21.112916698159403,30.690181539921014,62.40354372938109,84.31370119151114
541,2016-03-21 00:00:00+07:00,2481.799560546875,2474.6474004300253,2492.527800722149,2467.495240313176,55410700,0.0028902478306616,788.1379831316416,79444.058707266,34996.43857790969,-1085.940572410067,19016.134404002096,6742221.195355201,3.148940431325898,22.27529863253866,33.291011671896285,63.15791894213271,88.00007789197917
542,2016-03-22 00:00:00+07:00,2446.038818359375,2460.343138934576,2474.647459509777,2421.006257352773,123088800,-0.0144091983720151,788.3985703552149,79470.33139383628,34994.44757132591,-1084.2739241257277,19020.265523895076,6756067.689982949,3.102540910566728,21.951831380785375,32.09660557034567,56.9996901322511,65.95753781659042
543,2016-03-23 00:00:00+07:00,2363.7890625,2417.4302666414524,2417.4302666414524,2360.212982223903,201671300,-0.0336256952432758,788.6458011848637,79495.25785816794,34992.26732525231,-1077.5450621380987,19020.21712867956,6769899.62083459,2.997275911376992,20.472974438923515,24.23380994564377,45.9114670018655,17.021340471962176
544,2016-03-24 00:00:00+07:00,2378.093017578125,2360.212618949718,2403.125575657895,2356.6365392240364,106657100,0.0060512823690777,788.8794341604358,79518.81376064628,34989.89705584919,-1065.6558913708086,19015.906167495814,6783712.5537975505,3.014520235413423,19.172904079058927,18.938387454509666,47.812806235355325,25.53177507688188
545,2016-03-28 00:00:00+07:00,2363.7890625,2378.093383604388,2388.8216244326777,2345.908661119516,60692300,-0.0060148846039219,789.6731583189153,79598.84495973449,34978.50006814801,-964.5342189775838,18954.375645883563,6838685.624511132,2.9933764844332806,18.202441080955516,13.432673844631154,46.06880790415473,17.021340471962176
546,2016-03-29 00:00:00+07:00,2360.212890625,2367.365050899621,2385.245451586174,2345.908570075758,117103200,-0.0015128980549633,789.8351801218226,79615.18295872705,34975.1679245021,-925.3720781663997,18927.50609196247,6852337.056342098,2.988234697599777,17.3012989699518,8.68072298823472,45.62077345895371,14.893622878337709
547,2016-03-30 00:00:00+07:00,2392.397705078125,2381.6694642481784,2417.430267014668,2381.6694642481784,140480200,0.0136364031316693,789.9821553097405,79630.0043581786,34971.641054488595,-880.461058117322,18895.875666914675,6865942.885608947,3.0284199320174525,16.47014420843797,7.426208535885962,50.30496593496392,34.04264545137975
548,2016-03-31 00:00:00+07:00,2378.093017578125,2392.3973364808503,2399.549495932213,2360.212618949718,120747500,-0.0059792263926841,790.1138424225169,79643.28481847444,34967.918674267785,-829.703063753981,18859.40131988043,6879498.678199105,3.009810599301498,15.465780692857297,5.217583012981322,48.31301826768901,20.454402812829787
549,2016-04-01 00:00:00+07:00,2395.9736328125,2381.669312616604,2395.9736328125,2363.788912371735,79809200,0.0075188880763734,790.23,79655.0,34964.0,-773.0,18818.0,6893000.0,3.0319952834143225,14.533157428389531,4.854092630394007,50.928691399589106,31.818192932831895
550,2016-04-04 00:00:00+07:00,2417.429931640625,2395.973452957424,2417.429931640625,2392.3973731768906,69422300,0.0089551481428193,790.4856573258477,79680.79032602282,34951.069374215964,-567.294346893165,18664.264317200563,6933148.98696139,3.0581578669227283,13.87159184701211,6.225603004907953,53.94083318791978,45.45446178817379
551,2016-04-05 00:00:00+07:00,2413.853759765625,2406.7016004774305,2431.734157986111,2403.125520833333,69798700,-0.0014793280368514,790.5410868660871,79686.38449476266,34946.37275902369,-487.2756657284037,18603.50396893454,6946410.267240263,3.0534197398072966,13.639660711866073,6.9439224592433675,53.35299896661107,43.18167273209996
552,2016-04-06 00:00:00+07:00,2435.310302734375,2421.0059837755825,2438.886382474073,2410.2777445564884,63554500,0.0088889158599372,790.5822474873218,79690.54044240511,34941.48570809537,-401.7591333579502,18538.166391315994,6959609.294984795,3.0804009455998176,13.619550766113054,9.139208394371963,56.421561184035575,56.81809674780888
553,2016-04-07 00:00:00+07:00,2431.734375,2446.0386948529413,2453.190854779412,2431.734375,77205400,-0.0014683663639741,790.6095147086621,79693.296018272,34936.40988196869,-310.88107809713387,18468.35978293329,6972745.233286867,3.0757717049434814,13.98336704628955,10.469752046851681,55.76318750134239,54.54546285210208
554,2016-04-08 00:00:00+07:00,2463.919189453125,2395.973667537872,2463.919189453125,2395.973667537872,54809700,0.0132353330955914,790.6232640492184,79694.68907168524,34931.14694118127,-214.7778282612843,18394.192342374776,6985817.245238349,3.1164263708027438,13.142532961693771,13.960336949792236,60.25811587593116,80.48781790567374
555,2016-04-11 00:00:00+07:00,2463.919189453125,2463.919189453125,2463.919189453125,2463.919189453125,0,0.0,790.5871599772855,79691.0715904218,34914.25203623124,103.51980554316974,18146.607013527922,7024641.353908007,3.116568689939154,12.361758454569118,16.536033532440342,60.25811587593116,91.6666439303483
556,2016-04-12 00:00:00+07:00,2431.734375,2413.8539751838234,2431.734375,2395.973575367647,52196200,-0.0130624472551262,790.5505929858081,79687.39304723921,34908.25724217749,219.1605505258578,18056.078230149717,7037449.291375877,3.0760009499400303,13.072594378471136,15.798135017941604,53.905646562146146,72.72718792348141
557,2016-04-13 00:00:00+07:00,2431.734375,2431.734375,2431.734375,2431.734375,0,0.0,790.5023857090978,79682.54122821237,34902.08363615129,339.34484850693184,17961.729607537472,7050189.117952534,3.076188533977265,13.732656307808725,15.03997367446891,53.905646562146146,72.72718792348141
558,2016-04-14 00:00:00+07:00,2431.734375,2431.734375,2431.734375,2431.734375,0,0.0,790.442913666265,79676.55398266313,34895.732878690316,463.93637117106226,17863.669344279548,7062859.996729846,3.076419982970091,14.345570956479344,14.2745769105004,53.905646562146146,72.72718792348141
