,Date,Close,Open,High,Low,Volume,Change,adx,macd,rsi,%k,interpolated_bvps,interpolated_equity,interpolated_total_debt,interpolated_net_debt,interpolated_working_capital,interpolated_net_income,pbv
358,2015-07-08 00:00:00+07:00,186.91165161132807,198.3261036181268,201.17971661982645,186.9116516113281,55760600,-0.0642856629964114,44.832588003775086,-11.350358546536995,23.06614091428338,-6.224937717209858e-14,1197.285672256297,38296.60362480254,31983.252045021676,22729.94104062932,7316.067393319964,834690370.2735226,0.1561128274917808
359,2015-07-09 00:00:00+07:00,179.777587890625,185.4848129030258,189.7652316623264,172.643556625124,117369100,-0.0381681059431114,47.39670470725165,-13.110197876916205,20.919892670450054,11.904751232547849,1198.8015228395236,38345.08939277952,32035.42159626998,22766.15100604406,7326.536958522671,839357400.3293284,0.1499644306964154
360,2015-07-10 00:00:00+07:00,181.20443725585932,181.20443725585932,186.91166362612267,176.92401747816191,59980300,0.007936747744677,49.77767021762183,-14.225762669281067,22.47363942453296,15.000064899086553,1200.3506158663631,38394.63852262691,32087.035845761624,22800.865773120127,7338.082305306717,844254220.5869708,0.15095959035691708
361,2015-07-13 00:00:00+07:00,176.92398071289062,182.6312058971774,184.0580121932491,174.07036812074722,36732400,-0.0236222501379741,52.05021226693709,-15.279124636307555,21.1322485613139,7.894739039445872,1205.1861003936633,38549.30624783616,32238.48925239868,22896.230042559448,7378.923311477665,860223070.3726218,0.1468022081030473
362,2015-07-14 00:00:00+07:00,166.9363555908203,176.9240007971087,178.3508072551499,165.5095491327791,78181500,-0.0564515057926379,54.31628175773287,-16.727020778202018,18.37615804440722,2.380954427717604,1206.8569139800582,38602.74898960982,32287.82476356576,22925.155174524,7394.522060917842,865938699.2393146,0.13832323754129708
363,2015-07-15 00:00:00+07:00,169.7899932861328,168.36318661986277,172.64360661867283,166.93637995359276,56210600,0.0170941655292098,56.42048914204258,-17.443150409083614,21.525345147921527,7.317112732088314,1208.555345402618,38657.07517547622,32336.5762073272,22952.68068727148,7411.071730104747,871833942.2086958,0.14049004369722842
364,2015-07-22 00:00:00+07:00,164.08274841308594,171.21678095278534,171.21678095278534,159.8023288892663,89347100,-0.0336135526163131,58.4864250478467,-18.26071708515593,19.873855288002147,6.6666651582712415,1221.123171368027,39059.07229247251,32660.99916339685,23107.775667668684,7551.447488499945,917286879.4039516,0.13437035039574563
365,2015-07-23 00:00:00+07:00,169.7899932861328,165.50957328732272,171.21679995240282,164.0827666210527,73346000,0.0347827235236126,60.40479043276624,-18.237882643942186,25.98900005643422,16.27909667173436,1223.00204830628,39119.170623081496,32704.870955240614,23124.79239635512,7574.7055104514575,924257767.2809732,0.13883050606601421
366,2015-07-24 00:00:00+07:00,159.8023223876953,168.36316108703613,169.78996753692627,158.37551593780518,62430800,-0.0588236721442477,62.26815980995661,-18.8088905734198,22.72099814185728,2.2727264277814543,1224.8984187872911,39179.8285457834,32748.106901510604,23140.58154824337,7598.689700847393,931317952.2822168,0.13046169375082334
367,2015-07-27 00:00:00+07:00,158.3755340576172,159.8023406707489,164.08276051014394,156.9487274444855,38267800,-0.008928458039656,64.01796647675918,-19.155732999501936,22.289798021208227,2.22222229014618,1230.68124227198,39364.800030891245,32873.94213557987,23180.774701362243,7674.749559032525,952933937.8329804,0.1286893215055733
368,2015-07-28 00:00:00+07:00,171.21673583984375,161.22909291585287,171.21673583984375,156.94867451985678,92650400,0.0810807165300855,64.38905884011609,-18.18480731651704,34.3632002795716,22.72724660967887,1232.6363377091286,39427.33648640946,32914.57716825675,23191.844704300973,7701.388699536937,960250959.1328144,0.13890287881505456
369,2015-07-29 00:00:00+07:00,168.36314392089844,171.21675652972723,175.49717544297042,164.08272500765526,122011200,-0.0166665478403615,64.07196850995605,-17.44451324712543,33.13133983138988,19.04764137532812,1234.603302081588,39490.25261624291,32954.54758971087,23201.78270956312,7728.62914665116,967607101.4577216,0.1363702362022131
370,2015-07-30 00:00:00+07:00,166.9363555908203,171.2167749649439,171.2167749649439,165.5095491327791,44238800,-0.0084744695118574,63.77752748909322,-16.779530771829087,32.503923157496274,17.948772533776932,1236.5810104678678,39553.51243683606,32993.84764681242,23210.60783297302,7756.445928008273,974992329.5878724,0.13499831727778105
371,2015-07-31 00:00:00+07:00,168.36314392089844,168.36314392089844,169.78995022531285,165.50953131206967,61646400,0.0085468999549465,63.50411878638855,-15.953495509618309,33.85292451939195,25.806467266231294,1238.568337946479,39617.0799646334,33032.47158643164,23218.33919035498,7784.814071241353,982396608.3034374,0.13593367338942403
372,2015-08-03 00:00:00+07:00,162.65591430664062,168.36313937003152,169.78994563587926,159.8023017749452,42026900,-0.0338983311985384,63.51385584216101,-15.579788244811311,31.169358966162605,17.391342309330206,1244.5767857214028,39809.26895569506,33144.22916909718,23235.161824576466,7872.976948527177,1004623395.7643212,0.13069174692372174
373,2015-08-04 00:00:00+07:00,168.36314392089844,162.65591870324087,171.21675652972723,161.2291123988265,72399600,0.0350877472767359,63.22494005479889,-14.65417263227468,36.583194525882206,38.09522928623517,1246.5913403544423,39873.70747675371,33180.09110748902,23238.709276089896,7903.300815594904,1012003524.6232464,0.1350588107511062
374,2015-08-05 00:00:00+07:00,171.21673583984375,169.78992970784506,174.07034810384116,166.93631744384766,107959100,0.0169490296539367,62.35134754907735,-13.534339134533552,39.15989766352625,52.63153785564815,1248.609889472365,39938.27378723887,33215.24816274953,23241.258540697,7934.051182703986,1019352527.9684374,0.13712588478071094
375,2015-08-06 00:00:00+07:00,169.7899932861328,171.21679995240282,171.21679995240282,168.36318661986277,64433800,-0.0083329620011299,61.54015450805032,-12.61655344532258,38.32151719621957,60.00018280935196,1250.6313081536814,40002.93190359498,33249.69458174891,23242.828734222094,7965.203077487501,1026660370.5800653,0.13576342778176195
376,2015-08-07 00:00:00+07:00,165.50955200195312,169.7899714502795,169.7899714502795,164.08274551917765,22768100,-0.025210209396535,61.11666184747188,-12.095171900145177,35.84225455599531,46.154012755976815,1252.654471476901,40067.64584226653,33283.424611357375,23243.438972489505,7996.731527578527,1033917017.2382993,0.1321270595927499
377,2015-08-10 00:00:00+07:00,161.22911071777344,165.5095295863869,165.5095295863869,159.80230442823563,22817900,-0.0258622008965934,61.01545939441473,-11.890305072317943,33.50767429211831,23.076992667276556,1258.7231800830882,40261.76275661834,33380.25883253931,23239.70111398882,8093.32648602744,1055279429.294345,0.1280894109752795
378,2015-08-11 00:00:00+07:00,151.24147033691406,162.6559209283793,165.5095335762456,148.38785768904776,71443900,-0.061946880041672,61.50073178723932,-12.391029666968308,28.79479313438742,10.526316721686545,1260.7420727590277,40326.34014899624,33411.06577328614,23236.662689468696,8126.111433679284,1062230939.9407092,0.11996226159561318
379,2015-08-12 00:00:00+07:00,138.4002227783203,144.10744845990052,144.10744845990052,134.40516480121417,114793200,-0.0849055985106985,62.40468651566968,-13.66649997039164,24.10115987899991,9.722225597417,1262.7570854694225,40390.79344591188,33441.127558993074,23232.75988881249,8159.148074804025,1069081078.5345316,0.10960162043111471
380,2015-08-13 00:00:00+07:00,142.10989379882812,140.11236517113375,144.10742242652248,139.54164270607822,50000000,0.026803938216557,63.24407304921208,-14.21412830368402,27.76435142428349,18.74994403360901,1264.7670932927838,40455.086663809736,33470.43843653032,23228.01182784453,8192.41143703474,1075819809.855983,0.11236052436251263
381,2015-08-14 00:00:00+07:00,142.68063354492188,144.10743988037112,144.10743988037112,139.82702087402345,18192900,0.0040161858603715,64.02349959992651,-14.4356683764762,28.337417038649363,20.13887520825877,1266.770971307622,40519.18381913427,33498.99265276808,23222.437622389127,8225.876548004511,1082437098.6852336,0.11263333055196241
382,2015-08-18 00:00:00+07:00,138.97093200683594,140.39773829027368,142.68062834377406,138.1148482367733,39256100,-0.0260000355052948,64.80985302603541,-14.740661224277716,26.84658941762717,11.11108250561533,1274.7026868519476,40772.89214358849,33605.527842128366,23192.26167217957,8361.255031935672,1107491124.6836343,0.1090222319606493
383,2015-08-19 00:00:00+07:00,138.68557739257812,141.8245513664842,142.6806351775495,138.11485485186793,25187000,-0.0020533402930893,65.54003640842527,-14.83439432241883,26.73009682429462,10.791359663477133,1276.659042001825,40835.4692327134,33630.21245492177,23182.8434816518,8395.354301096871,1113350672.7544358,0.10863164935182426
384,2015-08-20 00:00:00+07:00,138.1148681640625,140.11239724907995,140.11239724907995,136.97342297262398,21489600,-0.0041151303491357,66.26772270096073,-14.784305670275131,26.48259160879276,9.352543096914518,1278.6025178142404,40897.634357931776,33654.10588763692,23172.71384158252,8429.505484795589,1119028567.0140586,0.10802017533968933
385,2015-08-21 00:00:00+07:00,139.82701110839844,138.11484362543845,141.25381734419844,134.6905086595185,41183000,0.0123965143441482,67.03949859261945,-14.43999910485627,28.618006677225097,13.66903126557639,1280.5319893677056,40959.35153568809,33677.20238714402,23161.891867796054,8463.683610664904,1124514772.242673,0.10919446938412018
386,2015-08-24 00:00:00+07:00,135.26124572753906,136.97341339497626,136.97341339497626,133.26371678219564,27343100,-0.0326529569978424,67.8169554701324,-14.369905454584028,26.414601194476887,4.895108664075996,1286.225129259501,41141.45554862927,33741.652755119045,23125.463102376725,8566.129917627199,1139722901.5441694,0.10516140810078169
387,2015-08-25 00:00:00+07:00,155.5219268798828,133.54910418309203,166.93638022886503,133.54910418309203,104636200,0.149789254441405,63.38834892912914,-12.534992497578884,46.20725025990179,54.5455710917272,1288.0873345622676,41201.02110098196,33761.503990495985,23112.062951964715,8600.166088509672,1144341998.450454,0.12073865079399607
388,2015-08-26 00:00:00+07:00,154.0950927734375,154.0950927734375,165.50954408998842,148.38786711516204,79913600,-0.0091744883507476,59.27607142676919,-11.068355237788978,45.28349622134451,54.88717714400156,1289.9299109986353,41259.95878809492,33780.52952701589,23098.06604695712,8634.10433972813,1148719230.2265816,0.1194600508597715
389,2015-08-27 00:00:00+07:00,168.36314392089844,158.3754997899977,168.36314392089844,155.5218871811689,133914400,0.0925925082406027,55.17956003570743,-8.654953244848002,54.976554266167,96.09369331088908,1291.7517336471149,41318.2326264126,33798.72361154897,23083.491503178266,8667.919698915648,1152844561.6527233,0.1303370760305033
390,2015-08-28 00:00:00+07:00,176.92398071289062,172.64356182467552,185.4848184893208,171.2167555286038,113459700,0.0508474514826968,52.41523563040711,-5.982563526289795,59.60090106353496,83.60655463677797,1293.551677586216,41375.80663237947,33816.08049096543,23068.358436452472,8701.587193705305,1156707957.509049,0.13677380175721549
391,2015-08-31 00:00:00+07:00,169.7899932861328,178.35083328375293,181.20444661629296,168.36318661986277,83799700,-0.0403223316478207,49.59820563908235,-4.389726549767119,54.57084155188629,69.94543452719509,1298.8089879323577,41543.969820619845,33863.07036721718,23019.799256836657,8801.452768017887,1166626179.460834,0.13072745481722484
392,2015-09-01 00:00:00+07:00,164.08274841308594,169.78997444484546,176.92400698454486,164.08274841308597,48381200,-0.0336135526163131,46.59905324032874,-3.547030771141777,50.87190287832786,59.01643324902371,1300.510167819051,41598.38466162812,33877.02089486922,23002.62325656632,8834.279081546876,1169341480.8395998,0.1261679858207121
393,2015-09-02 00:00:00+07:00,174.0703887939453,161.22913060422803,175.49719525946946,158.37551767317976,54742600,0.0608695336801345,43.32413679442392,-2.049642187464912,56.43680212668519,78.14211243686177,1302.1838443889192,41651.91975250791,33890.10545175566,22984.98431247064,8866.832668843392,1171744670.5494013,0.13367573983044767
394,2015-09-03 00:00:00+07:00,176.92398071289062,176.9239807128906,179.777593305034,174.07036812074722,29831600,0.0163933219125698,40.63028099578174,-0.6254797857798451,57.903977664490895,83.60655463677797,1303.8288927204712,41704.53910970367,33902.318284746725,22966.901540373958,8899.088557540512,1173825713.370409,0.13569570493543395
395,2015-09-04 00:00:00+07:00,165.50955200195312,176.92400386415676,176.92400386415676,162.6559390364022,26990500,-0.0645160066201576,38.20917900814795,-0.4131077752377337,50.56760024280557,61.74866895877419,1305.4441878922185,41756.20674965988,33913.6536407126,22948.394056100577,8931.021775271314,1175574574.0827937,0.12678408892316284
396,2015-09-07 00:00:00+07:00,158.3755340576172,165.50956712327562,169.7899869626707,158.3755340576172,13476500,-0.043103360851655,36.25019616144108,-0.8111071155265108,46.59413665829668,48.08749041002182,1310.100305233732,41905.13953053582,33942.33731516117,22890.514488463505,9024.635678996585,1178727711.3699095,0.12088809797610252
397,2015-09-08 00:00:00+07:00,162.65591430664062,158.37549550909745,166.9363331041838,158.37549550909745,18473500,0.0270267770492014,34.43114328459734,-0.7722317398703069,49.174672617785205,56.28413910010377,1311.5853385513626,41952.64046597844,33950.10523172835,22870.499313726577,9055.028489192888,1179047491.4495037,0.12401473966329406
398,2015-09-09 00:00:00+07:00,165.50955200195312,165.50955200195312,169.7899714502795,164.08274551917765,55359600,0.0175440143537159,32.49581522879996,-0.5053328488911575,50.87875848698963,61.74866895877419,1313.0349941017396,41999.00976640383,33956.96690562138,22850.15500593456,9084.97376658826,1178984913.3213265,0.12605113553365718
399,2015-09-10 00:00:00+07:00,154.0950927734375,162.6559312608507,162.6559312608507,154.0950927734375,70379600,-0.0689655617482484,31.37752895045596,-1.2010204043999693,44.457792411183895,39.89072484160093,1314.4481469633738,42044.21144825647,33962.91658371045,22829.500680911773,9114.44653881578,1178529941.7655475,0.11723177755579525
400,2015-09-11 00:00:00+07:00,161.22911071777344,156.94869184916,161.22911071777344,155.52188555962218,39508500,0.0462962046093506,30.339120263422263,-1.1632924662401931,48.80633411372204,53.296670517462566,1315.8236722147751,42088.209527980805,33967.94851286577,22808.55545448256,9143.421833508526,1177672541.562338,0.12253093945816841
401,2015-09-14 00:00:00+07:00,162.65591430664062,164.08272057248837,166.9363331041838,161.2291080407929,32968200,0.0088495407716089,28.7617368117435,-1.0066575564191569,49.65529749868888,38.46150873038457,1319.7132330926902,42212.62231882864,33977.48027543128,22744.16552499945,9227.113128708885,1172585416.8698275,0.12325095348590512
402,2015-09-15 00:00:00+07:00,165.50955200195312,164.08274551917765,165.50955200195312,159.80232607085128,20795300,0.0175440143537159,27.43352193827712,-0.6448254028715326,51.39151503678244,36.36367941482164,1320.926998688266,42251.4461544844,33978.78367755364,22722.247851187672,9253.8487895933,1170017949.8785975,0.12529803097848013
403,2015-09-16 00:00:00+07:00,162.65591430664062,168.36313937003152,168.36313937003152,161.2291080407929,21934600,-0.0172415287262623,25.846329016975293,-0.5816308491155837,49.55121207273732,27.272686644953147,1322.0975120661612,42288.88647023419,33979.14056509328,22700.13485509106,9279.962111108332,1166997878.1407886,0.12302868194074697
404,2015-09-17 00:00:00+07:00,166.9363555908203,166.9363555908203,168.3631620488615,164.08274267473791,28647000,0.0263159277203419,24.37250387746125,-0.1840314712342206,52.30988773634066,47.36838396008862,1323.2236483048866,42324.90728252248,33978.5451849204,22677.84565253393,9305.428120887053,1163515166.4365711,0.1261588362667746
405,2015-09-18 00:00:00+07:00,171.21673583984375,166.93631744384766,174.07034810384116,165.50951131184897,52793000,0.0256407912696687,23.046756899595437,0.4710300722842362,54.96208991490907,66.66657339437,1324.3042824829524,42359.47260779371,33976.9917839052,22655.39935934061,9330.22184656254,1159559779.546115,0.1292880632529766
406,2015-09-21 00:00:00+07:00,171.21673583984375,168.36312357584637,174.07034810384116,166.93631744384766,18031000,0.0,21.815706134434336,0.9788870642455834,54.96208991490907,66.66657339437,1327.2619234382948,42454.07582594978,33966.52592450775,22587.309094186698,9400.319595300383,1144757215.5590198,0.12899996060785338
407,2015-09-22 00:00:00+07:00,169.7899932861328,172.64360661867283,175.49721995121288,168.36318661986277,31076200,-0.0083329620011299,20.89766910211298,1.251811089967788,53.80534830090244,61.11126326420704,1328.1493001588256,42482.45936759748,33961.08290882533,22564.425596691814,9422.17446089372,1138810775.7253137,0.1278395382701543
408,2015-09-23 00:00:00+07:00,165.50955200195312,168.36316496750402,169.7899714502795,162.6559390364022,35778500,-0.025210209396535,19.73437553567096,1.109915097821613,50.37960001257287,50.000016133734896,1328.9855502112484,42509.20750445045,33954.653106651625,22541.480587682345,9443.232180549208,1132341484.6062207,0.12453826301997385
409,2015-09-25 00:00:00+07:00,166.9363555908203,165.5095491327791,166.9363555908203,161.22912975865552,20845800,0.008620672170331,18.89258896564655,1.0999135088096352,51.488356871420415,59.99993697223503,1330.5001706258126,42557.653629550085,33938.81013031115,22495.482498416924,9482.856292578956,1117794207.6325562,0.12546887198992263
410,2015-09-28 00:00:00+07:00,156.94869995117188,166.9363444935192,168.36315085671166,156.94869995117188,25683000,-0.0598291223280883,18.778743656624503,0.2828068167193578,44.06567955563504,13.33328764020077,1332.3605281996108,42617.15769235074,33907.50093887085,22426.501923767435,9535.689556916686,1091801027.0359182,0.11779747045137487
411,2015-09-29 00:00:00+07:00,152.6682891845703,149.81467630261574,154.0950956255476,145.53425697968385,43829100,-0.0272726742428146,19.97963377617979,-0.7020566278862077,41.31662737819785,23.80950178947677,1332.8663948921053,42633.33774576914,33895.02960202369,22403.589277981187,9551.439981239731,1081983888.5880828,0.11454132970088778
412,2015-09-30 00:00:00+07:00,152.6682891845703,148.38786986163842,154.0950956255476,146.96106342066113,50832400,0.0,21.094746030052544,-1.465672641433116,41.31662737819784,23.80950178947677,1333.313260466065,42647.63050950407,33881.53120677668,22380.7489314506,9566.21845305648,1071573652.3160534,0.11450294069017547
413,2015-10-01 00:00:00+07:00,151.24147033691406,146.96105136511463,155.52188930871353,146.96105136511463,41875400,-0.0093458756581157,21.821427213323258,-2.161064780732403,40.34363312923839,19.047560024865497,1333.7,42660.0,33867.0,22358.0,9580.0,1060560283.0,0.11339991777529734
414,2015-10-02 00:00:00+07:00,148.3878631591797,149.81466953571027,151.24147591224082,146.9610567826491,37995400,-0.0188678883601006,22.49620259778892,-2.908898342444473,38.396109797310935,9.523778346645331,1334.0258413942674,42670.4215195431,33851.433978989306,22335.35819817672,9592.766798058352,1048938000.0450536,0.11123312499260957
415,2015-10-05 00:00:00+07:00,152.6682891845703,149.81467630261574,154.0950956255476,149.81467630261574,71060000,0.0288462003176019,22.46046207741448,-3.120199503100082,42.852492191080486,23.80950178947677,1334.6457799038983,42690.24785235238,33798.672022228406,22268.08305975672,9625.11498642194,1010547066.8964283,0.11438862017423324
416,2015-10-06 00:00:00+07:00,159.8023223876953,155.5219030380249,162.6559352874756,154.09509658813477,105348100,0.0467289785012277,20.86126608977993,-2.681094350622544,49.41980395501362,47.61900691052836,1334.7365375480222,42693.14965966454,33779.11923680779,22245.87046317468,9633.973373149118,996627036.1854028,0.11972574204139207
417,2015-10-07 00:00:00+07:00,175.49717712402344,162.65592026129002,179.77759607826792,162.65592026129002,113588900,0.0982141842610455,21.20191818253471,-1.054501111445887,60.24408282557554,87.4999954241569,1334.7710042785882,42694.25086765576,33758.61163384167,22223.76193830895,9641.89945145086,982171299.8601912,0.13148111291110604
418,2015-10-08 00:00:00+07:00,176.92398071289062,176.9239807128906,178.3507870089623,168.3631429364604,54064100,0.0081300657494842,21.51823798294985,0.3457314974077974,61.0599262362085,91.66665564604564,1334.750172105188,42693.583207820775,33737.16596275281,22201.756193321948,9648.911139090103,967195350.4507266,0.13255213178496428
419,2015-10-09 00:00:00+07:00,194.0456695556641,181.20441201153923,202.606507918414,181.20441201153923,139746400,0.0967742686649033,23.212492550973668,2.804672605791808,69.2221783092243,84.99999873504139,1334.6750330374127,42691.1784116543,33714.79897296403,22179.85193637606,9655.026353829791,951714680.486943,0.14538795193767945
420,2015-10-12 00:00:00+07:00,199.75289916992188,195.47247990199497,201.17970559256412,194.04567347935267,69745500,0.02941178552104,24.785728935567203,5.154508912292272,71.37598726325479,95.00000665550132,1334.1336945637495,42673.85852011312,33642.337585625915,22114.73517540917,9668.172338280943,902399272.5690112,0.1497247989342173
421,2015-10-13 00:00:00+07:00,181.20443725585932,198.32611636664925,198.32611636664925,181.20443725585932,64542200,-0.0928570348222282,24.89521253484883,5.457158527804239,57.33347518617096,62.50004106981727,1333.8512480143872,42664.82249356789,33616.45281526526,22093.2239522518,9670.880839051826,885054645.6872855,0.1358505586928122
422,2015-10-15 00:00:00+07:00,182.63124084472656,181.2044342756272,189.7652736902237,176.92401456832886,50511700,0.007873999171734,24.607703837921907,5.745906421373661,58.01770164181368,65.00003636595333,1333.1393063859982,42642.04673539849,33562.18730920873,22050.485300658864,9673.895106101994,849099110.7398113,0.13699336593699335
423,2015-10-16 00:00:00+07:00,182.63124084472656,185.48485398292544,192.61888682842252,176.92401456832886,83794500,0.0,24.500716486097037,5.906652988456528,58.01770164181368,65.00003636595333,1332.711795326154,42628.37046676377,33533.840072358435,22029.255288548105,9674.23670790716,830519187.73393,0.13703731105646236
424,2015-10-19 00:00:00+07:00,184.0580444335937,185.4848509795906,188.3384640715843,181.20443134160004,41242600,0.0078124836816952,24.401371087973946,6.079100835984264,58.78425971625514,67.50003166208927,1331.15500527912,42578.56888059615,33444.141419592874,21966.107004907484,9670.814399598295,772556706.9469109,0.1382694304597532
425,2015-10-20 00:00:00+07:00,191.19204711914065,182.63120918843285,198.3260787280638,182.63120918843285,65585400,0.0387595266889884,24.87511478538192,6.714026277356084,62.47376088455092,79.48716479962724,1330.5479630062457,42559.14986343486,33412.745386008755,21945.23385513251,9668.250984797029,752546617.8612242,0.14369421654455847
426,2015-10-21 00:00:00+07:00,185.4848480224609,195.47249368520883,198.32610673170825,184.05804149921124,40118100,-0.0298506092835716,25.315021117849195,6.67968672339822,58.00062913336287,69.23080345373161,1329.8985179540916,42538.374487878726,33380.629026798146,21924.446691347486,9665.006110251496,732217718.5804199,0.13947293385047888
427,2015-10-22 00:00:00+07:00,181.20443725585932,185.48485703355684,186.91166362612267,179.77763066329356,20833800,-0.0230768756167254,25.28169240293334,6.235203459304643,54.82976570513188,61.53850813368835,1329.2076621322497,42516.27448542248,33347.809091383846,21903.744221714813,9661.09769372466,711585501.6344314,0.13632515250866073
428,2015-10-23 00:00:00+07:00,191.19204711914065,185.4848218320021,192.61885344092528,184.05801551021747,41685800,0.0551179099945484,25.57889693766939,6.612637546794474,60.28551685286198,78.37835807186224,1328.4763875503113,42492.88158756084,33314.30232918863,21883.125154396897,9656.543652979444,690665459.553192,0.1439182878302381
429,2015-10-26 00:00:00+07:00,194.0456695556641,192.6188631618724,194.0456695556641,188.3384439804975,29360000,0.0149254243548384,25.936478418224883,7.060629718005828,61.70857726513648,82.35293897251246,1326.0499713398283,42415.262836490765,33209.828576145366,21821.75544795572,9639.186963062992,626333307.7973044,0.14633360261650033
430,2015-10-27 00:00:00+07:00,189.7652587890625,192.6188717031837,192.6188717031837,185.48483941788064,26559300,-0.0220587801644998,25.951772200260248,6.989700449476629,58.33216008401354,67.85717086426479,1325.166941813416,42387.015671954745,33173.74200105438,21801.457071520865,9632.229603073703,604416890.4743968,0.1432010207931836
431,2015-10-28 00:00:00+07:00,185.4848480224609,185.4848480224609,188.3384610689604,184.05804149921124,46403400,-0.0225563456341582,25.79049182196172,6.513017110136786,55.08623606041734,50.00006598365474,1324.2484535748638,42357.63426948695,33137.05234629641,21781.235638212773,9624.716207680756,582290110.6659056,0.14006801180075903
432,2015-10-29 00:00:00+07:00,175.49717712402344,185.48482135059388,188.33843398675685,172.64356448786046,52195800,-0.0538462898987202,24.40771643615156,5.268587560520643,48.328556776948254,9.52380610662276,1323.2954986337622,42327.15036058206,33099.77636129425,21761.089856193856,9616.664694647086,559968460.9017645,0.13262130590273727
433,2015-10-30 00:00:00+07:00,169.7899932861328,174.07041328494287,176.92402661748292,166.93637995359276,56685100,-0.0325200891058058,22.785772819087583,3.778292335884032,44.9362608459814,8.333341692993834,1322.3090689997034,42295.59567673484,33061.93079547069,21741.018433626512,9608.092981735634,537467433.7119069,0.128404166065786
434,2015-11-02 00:00:00+07:00,174.0703887939453,171.21677586289704,175.49719525946946,168.36316293184873,56478200,0.0252099397907337,21.279682317528177,2.909080706539754,47.8905507432094,22.72720212261858,1319.1588520356945,42194.824290486285,32945.14410729949,21681.237404257958,9579.435821364012,469043012.8873695,0.13195559316099348
435,2015-11-03 00:00:00+07:00,182.63124084472656,176.92401456832886,184.058047413826,176.92401456832886,47294000,0.0491804040313548,20.53406824647178,2.8778395000612136,53.28850224370586,49.99999204222464,1318.0484437257185,42159.30382181688,32905.187712418214,21661.450501120933,9568.962486570854,445979401.2939805,0.1385618576571314
436,2015-11-04 00:00:00+07:00,186.91165161132807,185.4848451104783,188.338458112178,184.05803860962845,27079600,0.0234374510450858,20.257174984533304,3.162024148730694,55.75634041150288,63.6363349032455,1316.9095207707417,42122.87123567873,32864.74548382947,21641.7314982475,9558.058540714625,422813874.9245421,0.14193203759506207
437,2015-11-05 00:00:00+07:00,179.777587890625,185.4848129030258,186.911619156126,178.35078163752482,23635000,-0.0381681059431114,19.25143122064481,2.779542375538398,50.927107882413566,40.90895096922272,1315.743075180355,42085.55826356656,32823.83417095605,21622.079103800057,9546.741901558262,399561926.3089881,0.13663578496583162
438,2015-11-06 00:00:00+07:00,176.92398071289062,182.6312058971774,184.0580121932491,176.9239807128906,16882600,-0.0158729862338039,18.138414621601825,2.220563292613633,49.09535798671054,31.818055728542017,1314.5500989641496,42047.39663697508,32782.47052322074,21602.492025941006,9535.030486864714,376239047.97725177,0.13458899805515567
439,2015-11-09 00:00:00+07:00,175.49717712402344,179.77759607826792,182.6312087144309,175.49717712402344,33695000,-0.0080645008275197,16.908904852967716,1.6434920633741683,48.162573036976,27.272608108201663,1310.8219066565375,41928.13714527205,32655.83306507136,21544.10977351823,9497.706767190346,305999759.98428375,0.13388331109880308
440,2015-11-10 00:00:00+07:00,174.0703887939453,175.49719525946946,181.204421121566,174.0703887939453,21585100,-0.0081299788034187,15.84664654779487,1.058823603156128,47.196890180126445,26.31573510435133,1309.532728032972,41886.89821571058,32612.827572116377,21524.77104363677,9484.595427977458,282548088.08715284,0.13292557342603695
441,2015-11-11 00:00:00+07:00,182.63124084472656,175.49720799922943,184.058047413826,172.64359486103058,55608800,0.0491804040313548,14.988212314817352,1.271600630077188,53.25333297181768,57.894770101001136,1308.221978831545,41844.96928914342,32569.453491413435,21505.49117115572,9471.178902042087,259102949.1235071,0.1396026391544392
442,2015-11-12 00:00:00+07:00,174.0703887939453,182.63122758709017,184.05803405261432,174.0703887939453,30923600,-0.046875069189612,14.191094812766805,0.7408981299663822,47.39858531530364,26.31573510435133,1306.890651061847,41802.38209706528,32525.72757238533,21486.26886423747,9457.475107147178,235679835.62327972,0.133194302562738
443,2015-11-13 00:00:00+07:00,165.50955200195312,171.21677793305494,174.0703908986059,165.50955200195312,41801100,-0.0491803163726256,14.128102515209472,-0.3662534661194172,42.38077550853,0.0,1305.53973673347,41759.16837097088,32481.666564454863,21467.10283104444,9443.501961055672,212294240.1164044,0.1267748099464723
444,2015-11-16 00:00:00+07:00,159.8023223876953,164.08274173736572,164.08274173736572,158.37551593780518,33624400,-0.0344827808741241,14.876688824774378,-1.6847836776816223,39.38715183306562,4.76190322294638,1301.3793944921767,41626.08530353737,32347.640501477053,21409.92945544061,9400.145593230984,142517486.85522452,0.12279456941152296
445,2015-11-17 00:00:00+07:00,158.3755340576172,162.65595389701227,164.08276051014394,158.3755340576172,32827500,-0.008928458039656,15.571801396140025,-2.81243822671604,38.65209614446128,6.0474074629482055e-05,1299.9600540249962,41580.682756325165,32302.40663216495,21390.97559877244,9385.274219982504,119436888.62109156,0.1218310774759944
446,2015-11-18 00:00:00+07:00,164.08274841308594,159.8023288892663,165.50955492102582,158.37552238132645,50065700,0.0360359596539225,15.936864879427915,-3.208601321087741,43.21701638089485,19.047637051351188,1298.5260870470927,41534.81233257031,32256.92142106441,21372.07155664149,9370.223084352136,96471271.02997804,0.1263607639845092
